2022-07-28 15:12:56,035 - INFO - running /home/hxcai/competitive_network/0721_train.py
2022-07-28 15:12:56,035 - INFO - parent pid = 113816, start task 2_7_fixA_square_1
2022-07-28 15:12:56,037 - DEBUG - {'data_dir': 'data', 'figure_dir': 'figures', 'output_dir': 'results/1e-4_fixA', 'log_dir': 'logs', 'seed': 1, 'nA': 2, 'nB': 7, 'nY': 1, 'max_epochs': 2000, 'log_epochs': 100, 'tol': 0.0001, 'model': {'type': 'CompetitiveNetwork', 'args': {'reparam': 'square', 'mode': 'fixA'}}, 'logger': {'version': 1, 'formatters': {'default': {'format': '%(asctime)s - %(levelname)s - %(message)s'}}, 'handlers': {'stream_handler': {'class': 'logging.StreamHandler', 'level': 'INFO', 'formatter': 'default', 'stream': 'ext://sys.stdout'}, 'file_handler': {'class': 'logging.handlers.RotatingFileHandler', 'level': 'DEBUG', 'formatter': 'default', 'filename': 'logs/20220728_151256_2_7_fixA_square_1.log', 'maxBytes': 10485760, 'backupCount': 5, 'encoding': 'utf-8'}}, 'root': {'level': 'DEBUG', 'handlers': ['stream_handler', 'file_handler']}}, 'data_loader': {'type': 'DataLoader', 'args': {'batch_size': 9, 'shuffle': False}}, 'optimizer': {'type': 'SGD', 'args': {'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0}}, 'loss': {'type': 'MSELoss()'}}
2022-07-28 15:12:56,520 - INFO - child pid = 1360, start training
2022-07-28 15:12:56,521 - INFO - child pid = 1361, start training
2022-07-28 15:12:56,521 - INFO - child pid = 1367, start training
2022-07-28 15:12:56,524 - INFO - child pid = 1363, start training
2022-07-28 15:12:56,527 - INFO - child pid = 1365, start training
2022-07-28 15:12:56,526 - INFO - child pid = 1364, start training
2022-07-28 15:12:56,523 - INFO - child pid = 1362, start training
2022-07-28 15:12:56,528 - INFO - child pid = 1366, start training
2022-07-28 15:12:56,531 - INFO - child pid = 1369, start training
2022-07-28 15:12:56,532 - INFO - child pid = 1368, start training
2022-07-28 15:12:56,532 - INFO - child pid = 1370, start training
2022-07-28 15:12:56,533 - INFO - child pid = 1371, start training
2022-07-28 15:12:56,533 - INFO - child pid = 1372, start training
2022-07-28 15:12:56,539 - INFO - child pid = 1386, start training
2022-07-28 15:12:56,539 - INFO - child pid = 1387, start training
2022-07-28 15:12:56,534 - INFO - child pid = 1375, start training
2022-07-28 15:12:56,535 - INFO - child pid = 1376, start training
2022-07-28 15:12:56,534 - INFO - child pid = 1374, start training
2022-07-28 15:12:56,535 - INFO - child pid = 1377, start training
2022-07-28 15:12:56,536 - INFO - child pid = 1380, start training
2022-07-28 15:12:56,534 - INFO - child pid = 1373, start training
2022-07-28 15:12:56,537 - INFO - child pid = 1381, start training
2022-07-28 15:12:56,537 - INFO - child pid = 1382, start training
2022-07-28 15:12:56,540 - INFO - child pid = 1389, start training
2022-07-28 15:12:56,540 - INFO - child pid = 1388, start training
2022-07-28 15:12:56,538 - INFO - child pid = 1383, start training
2022-07-28 15:12:56,536 - INFO - child pid = 1379, start training
2022-07-28 15:12:56,539 - INFO - child pid = 1385, start training
2022-07-28 15:12:56,536 - INFO - child pid = 1378, start training
2022-07-28 15:12:56,539 - INFO - child pid = 1384, start training
2022-07-28 15:12:56,824 - DEBUG - child pid = 1370, epoch = 0, loss = 0.22771782
2022-07-28 15:12:56,826 - DEBUG - child pid = 1379, epoch = 0, loss = 0.39542580
2022-07-28 15:12:56,828 - DEBUG - child pid = 1387, epoch = 0, loss = 1.11956441
2022-07-28 15:12:56,834 - DEBUG - child pid = 1388, epoch = 0, loss = 0.11543768
2022-07-28 15:12:56,833 - DEBUG - child pid = 1384, epoch = 0, loss = 0.25981450
2022-07-28 15:12:56,833 - DEBUG - child pid = 1376, epoch = 0, loss = 0.20255443
2022-07-28 15:12:56,834 - DEBUG - child pid = 1375, epoch = 0, loss = 0.33211228
2022-07-28 15:12:56,833 - DEBUG - child pid = 1383, epoch = 0, loss = 0.57896721
2022-07-28 15:12:56,834 - DEBUG - child pid = 1378, epoch = 0, loss = 0.34584314
2022-07-28 15:12:56,834 - DEBUG - child pid = 1373, epoch = 0, loss = 0.61681014
2022-07-28 15:12:56,834 - DEBUG - child pid = 1385, epoch = 0, loss = 0.46162945
2022-07-28 15:12:56,834 - DEBUG - child pid = 1371, epoch = 0, loss = 0.40179715
2022-07-28 15:12:56,834 - DEBUG - child pid = 1380, epoch = 0, loss = 0.22573015
2022-07-28 15:12:56,834 - DEBUG - child pid = 1366, epoch = 0, loss = 0.26544487
2022-07-28 15:12:56,834 - DEBUG - child pid = 1363, epoch = 0, loss = 0.13322499
2022-07-28 15:12:56,834 - DEBUG - child pid = 1362, epoch = 0, loss = 0.14911674
2022-07-28 15:12:56,834 - DEBUG - child pid = 1381, epoch = 0, loss = 0.90151143
2022-07-28 15:12:56,834 - DEBUG - child pid = 1364, epoch = 0, loss = 0.18921363
2022-07-28 15:12:56,834 - DEBUG - child pid = 1367, epoch = 0, loss = 0.31020606
2022-07-28 15:12:56,835 - DEBUG - child pid = 1365, epoch = 0, loss = 0.19345129
2022-07-28 15:12:56,834 - DEBUG - child pid = 1374, epoch = 0, loss = 0.10297547
2022-07-28 15:12:56,835 - DEBUG - child pid = 1389, epoch = 0, loss = 0.29769331
2022-07-28 15:12:56,836 - DEBUG - child pid = 1386, epoch = 0, loss = 0.57083446
2022-07-28 15:12:56,834 - DEBUG - child pid = 1377, epoch = 0, loss = 0.45799318
2022-07-28 15:12:56,835 - DEBUG - child pid = 1372, epoch = 0, loss = 0.26897901
2022-07-28 15:12:56,835 - DEBUG - child pid = 1369, epoch = 0, loss = 0.35753447
2022-07-28 15:12:56,835 - DEBUG - child pid = 1360, epoch = 0, loss = 0.02235666
2022-07-28 15:12:56,835 - DEBUG - child pid = 1361, epoch = 0, loss = 0.13959976
2022-07-28 15:12:56,835 - DEBUG - child pid = 1382, epoch = 0, loss = 0.24771520
2022-07-28 15:12:56,835 - DEBUG - child pid = 1368, epoch = 0, loss = 0.28321272
2022-07-28 15:12:57,087 - DEBUG - child pid = 1387, epoch = 100, loss = 0.04946654
2022-07-28 15:12:57,088 - DEBUG - child pid = 1370, epoch = 100, loss = 0.06989213
2022-07-28 15:12:57,090 - DEBUG - child pid = 1376, epoch = 100, loss = 0.04042204
2022-07-28 15:12:57,091 - DEBUG - child pid = 1375, epoch = 100, loss = 0.03965982
