2022-07-28 14:56:55,122 - INFO - running /home/hxcai/competitive_network/0721_train.py
2022-07-28 14:56:55,123 - INFO - parent pid = 113816, start task 2_2_fixA_exp_1
2022-07-28 14:56:55,125 - DEBUG - {'data_dir': 'data', 'figure_dir': 'figures', 'output_dir': 'results/1e-4_fixA', 'log_dir': 'logs', 'seed': 1, 'nA': 2, 'nB': 2, 'nY': 1, 'max_epochs': 2000, 'log_epochs': 100, 'tol': 0.0001, 'model': {'type': 'CompetitiveNetwork', 'args': {'reparam': 'exp', 'mode': 'fixA'}}, 'logger': {'version': 1, 'formatters': {'default': {'format': '%(asctime)s - %(levelname)s - %(message)s'}}, 'handlers': {'stream_handler': {'class': 'logging.StreamHandler', 'level': 'INFO', 'formatter': 'default', 'stream': 'ext://sys.stdout'}, 'file_handler': {'class': 'logging.handlers.RotatingFileHandler', 'level': 'DEBUG', 'formatter': 'default', 'filename': 'logs/20220728_145655_2_2_fixA_exp_1.log', 'maxBytes': 10485760, 'backupCount': 5, 'encoding': 'utf-8'}}, 'root': {'level': 'DEBUG', 'handlers': ['stream_handler', 'file_handler']}}, 'data_loader': {'type': 'DataLoader', 'args': {'batch_size': 9, 'shuffle': False}}, 'optimizer': {'type': 'SGD', 'args': {'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0}}, 'loss': {'type': 'MSELoss()'}}
2022-07-28 14:56:55,574 - INFO - child pid = 113854, start training
2022-07-28 14:56:55,573 - INFO - child pid = 113848, start training
2022-07-28 14:56:55,578 - INFO - child pid = 113849, start training
2022-07-28 14:56:55,579 - INFO - child pid = 113850, start training
2022-07-28 14:56:55,581 - INFO - child pid = 113852, start training
2022-07-28 14:56:55,579 - INFO - child pid = 113851, start training
2022-07-28 14:56:55,581 - INFO - child pid = 113865, start training
2022-07-28 14:56:55,582 - INFO - child pid = 113853, start training
2022-07-28 14:56:55,587 - INFO - child pid = 113859, start training
2022-07-28 14:56:55,584 - INFO - child pid = 113855, start training
2022-07-28 14:56:55,586 - INFO - child pid = 113857, start training
2022-07-28 14:56:55,589 - INFO - child pid = 113866, start training
2022-07-28 14:56:55,587 - INFO - child pid = 113860, start training
2022-07-28 14:56:55,588 - INFO - child pid = 113862, start training
2022-07-28 14:56:55,585 - INFO - child pid = 113856, start training
2022-07-28 14:56:55,588 - INFO - child pid = 113863, start training
2022-07-28 14:56:55,588 - INFO - child pid = 113861, start training
2022-07-28 14:56:55,589 - INFO - child pid = 113864, start training
2022-07-28 14:56:55,587 - INFO - child pid = 113858, start training
2022-07-28 14:56:55,590 - INFO - child pid = 113869, start training
2022-07-28 14:56:55,591 - INFO - child pid = 113871, start training
2022-07-28 14:56:55,590 - INFO - child pid = 113867, start training
2022-07-28 14:56:55,591 - INFO - child pid = 113872, start training
2022-07-28 14:56:55,593 - INFO - child pid = 113877, start training
2022-07-28 14:56:55,592 - INFO - child pid = 113875, start training
2022-07-28 14:56:55,594 - INFO - child pid = 113868, start training
2022-07-28 14:56:55,593 - INFO - child pid = 113876, start training
2022-07-28 14:56:55,592 - INFO - child pid = 113873, start training
2022-07-28 14:56:55,594 - INFO - child pid = 113874, start training
2022-07-28 14:56:55,591 - INFO - child pid = 113870, start training
2022-07-28 14:56:55,799 - DEBUG - child pid = 113873, epoch = 0, loss = 0.50257015
2022-07-28 14:56:55,799 - DEBUG - child pid = 113875, epoch = 0, loss = 0.46645865
2022-07-28 14:56:55,799 - DEBUG - child pid = 113871, epoch = 0, loss = 0.27306107
2022-07-28 14:56:55,799 - DEBUG - child pid = 113859, epoch = 0, loss = 0.21475351
2022-07-28 14:56:55,799 - DEBUG - child pid = 113857, epoch = 0, loss = 0.20647210
2022-07-28 14:56:55,799 - DEBUG - child pid = 113852, epoch = 0, loss = 0.28860867
2022-07-28 14:56:55,799 - DEBUG - child pid = 113850, epoch = 0, loss = 0.32837296
2022-07-28 14:56:55,799 - DEBUG - child pid = 113877, epoch = 0, loss = 0.50798428
2022-07-28 14:56:55,799 - DEBUG - child pid = 113849, epoch = 0, loss = 0.17785865
2022-07-28 14:56:55,800 - DEBUG - child pid = 113860, epoch = 0, loss = 1.39328051
2022-07-28 14:56:55,800 - DEBUG - child pid = 113855, epoch = 0, loss = 0.19528872
2022-07-28 14:56:55,799 - DEBUG - child pid = 113862, epoch = 0, loss = 0.20368981
2022-07-28 14:56:55,800 - DEBUG - child pid = 113865, epoch = 0, loss = 0.19986294
2022-07-28 14:56:55,800 - DEBUG - child pid = 113856, epoch = 0, loss = 0.53785211
2022-07-28 14:56:55,804 - DEBUG - child pid = 113869, epoch = 0, loss = 0.41638386
2022-07-28 14:56:55,800 - DEBUG - child pid = 113872, epoch = 0, loss = 0.29437006
2022-07-28 14:56:55,800 - DEBUG - child pid = 113870, epoch = 0, loss = 0.27091461
2022-07-28 14:56:55,800 - DEBUG - child pid = 113861, epoch = 0, loss = 0.29438326
2022-07-28 14:56:55,800 - DEBUG - child pid = 113864, epoch = 0, loss = 0.86009461
2022-07-28 14:56:55,801 - DEBUG - child pid = 113866, epoch = 0, loss = 0.14671281
2022-07-28 14:56:55,800 - DEBUG - child pid = 113863, epoch = 0, loss = 0.47901583
2022-07-28 14:56:55,800 - DEBUG - child pid = 113867, epoch = 0, loss = 0.25571442
2022-07-28 14:56:55,800 - DEBUG - child pid = 113868, epoch = 0, loss = 0.32557279
2022-07-28 14:56:55,800 - DEBUG - child pid = 113848, epoch = 0, loss = 0.03140307
2022-07-28 14:56:55,801 - DEBUG - child pid = 113874, epoch = 0, loss = 0.51221138
2022-07-28 14:56:55,800 - DEBUG - child pid = 113853, epoch = 0, loss = 0.12405284
2022-07-28 14:56:55,800 - DEBUG - child pid = 113851, epoch = 0, loss = 0.15963632
2022-07-28 14:56:55,801 - DEBUG - child pid = 113876, epoch = 0, loss = 0.13617671
2022-07-28 14:56:55,801 - DEBUG - child pid = 113854, epoch = 0, loss = 0.16622022
2022-07-28 14:56:55,801 - DEBUG - child pid = 113858, epoch = 0, loss = 0.57204556
2022-07-28 14:56:56,038 - DEBUG - child pid = 113873, epoch = 100, loss = 0.13446343
2022-07-28 14:56:56,039 - DEBUG - child pid = 113866, epoch = 100, loss = 0.13687629
2022-07-28 14:56:56,041 - DEBUG - child pid = 113877, epoch = 100, loss = 0.11511159
2022-07-28 14:56:56,041 - DEBUG - child pid = 113852, epoch = 100, loss = 0.03556835
