2022-08-01 15:23:31,688 - INFO - running /home/hxcai/competitive_network/0728_train_BT.py
2022-08-01 15:23:31,689 - INFO - parent pid = 60870, start task 2_2_fixA_exp_0
2022-08-01 15:23:31,700 - DEBUG - {'data_dir': 'data', 'figure_dir': 'figures', 'output_dir': 'results/temp', 'log_dir': 'logs', 'seed': 0, 'nA': 2, 'nB': 2, 'nY': 1, 'max_epochs': 2000, 'log_epochs': 100, 'tol': 0.0001, 'model': {'type': 'CompetitiveNetwork', 'args': {'reparam': 'exp', 'mode': 'fixA'}}, 'logger': {'version': 1, 'formatters': {'default': {'format': '%(asctime)s - %(levelname)s - %(message)s'}}, 'handlers': {'stream_handler': {'class': 'logging.StreamHandler', 'level': 'INFO', 'formatter': 'default', 'stream': 'ext://sys.stdout'}, 'file_handler': {'class': 'logging.handlers.RotatingFileHandler', 'level': 'DEBUG', 'formatter': 'default', 'filename': 'logs/20220801_152331_2_2_fixA_exp_0.log', 'maxBytes': 10485760, 'backupCount': 5, 'encoding': 'utf-8'}}, 'root': {'level': 'DEBUG', 'handlers': ['stream_handler', 'file_handler']}}, 'data_loader': {'type': 'DataLoader', 'args': {'batch_size': 9, 'shuffle': False}}, 'optimizer': {'type': 'SGD', 'args': {'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0}}, 'loss': {'type': 'MSELoss()'}}
2022-08-01 15:23:32,238 - INFO - child pid = 60928, start training
2022-08-01 15:23:32,242 - INFO - child pid = 60929, start training
2022-08-01 15:23:32,246 - INFO - child pid = 60930, start training
2022-08-01 15:23:32,247 - INFO - child pid = 60931, start training
2022-08-01 15:23:32,248 - INFO - child pid = 60932, start training
2022-08-01 15:23:32,249 - INFO - child pid = 60941, start training
2022-08-01 15:23:32,251 - INFO - child pid = 60934, start training
2022-08-01 15:23:32,250 - INFO - child pid = 60933, start training
2022-08-01 15:23:32,261 - INFO - child pid = 60955, start training
2022-08-01 15:23:32,252 - INFO - child pid = 60935, start training
2022-08-01 15:23:32,254 - INFO - child pid = 60936, start training
2022-08-01 15:23:32,262 - INFO - child pid = 60957, start training
2022-08-01 15:23:32,256 - INFO - child pid = 60938, start training
2022-08-01 15:23:32,262 - INFO - child pid = 60945, start training
2022-08-01 15:23:32,255 - INFO - child pid = 60937, start training
2022-08-01 15:23:32,262 - INFO - child pid = 60956, start training
2022-08-01 15:23:32,256 - INFO - child pid = 60939, start training
2022-08-01 15:23:32,257 - INFO - child pid = 60942, start training
2022-08-01 15:23:32,259 - INFO - child pid = 60947, start training
2022-08-01 15:23:32,258 - INFO - child pid = 60943, start training
2022-08-01 15:23:32,260 - INFO - child pid = 60952, start training
2022-08-01 15:23:32,259 - INFO - child pid = 60949, start training
2022-08-01 15:23:32,257 - INFO - child pid = 60940, start training
2022-08-01 15:23:32,260 - INFO - child pid = 60950, start training
2022-08-01 15:23:32,260 - INFO - child pid = 60951, start training
2022-08-01 15:23:32,258 - INFO - child pid = 60944, start training
2022-08-01 15:23:32,259 - INFO - child pid = 60948, start training
2022-08-01 15:23:32,261 - INFO - child pid = 60953, start training
2022-08-01 15:23:32,261 - INFO - child pid = 60954, start training
2022-08-01 15:23:32,259 - INFO - child pid = 60946, start training
2022-08-01 15:23:32,349 - DEBUG - child pid = 60956, epoch = 0, loss = 1.58079278
2022-08-01 15:23:32,349 - DEBUG - child pid = 60952, epoch = 0, loss = 0.28147462
2022-08-01 15:23:32,349 - DEBUG - child pid = 60957, epoch = 0, loss = 0.74026555
2022-08-01 15:23:32,349 - DEBUG - child pid = 60948, epoch = 0, loss = 0.51075840
2022-08-01 15:23:32,349 - DEBUG - child pid = 60938, epoch = 0, loss = 2.15825152
2022-08-01 15:23:32,349 - DEBUG - child pid = 60955, epoch = 0, loss = 1.97102499
2022-08-01 15:23:32,349 - DEBUG - child pid = 60936, epoch = 0, loss = 1.91946471
2022-08-01 15:23:32,349 - DEBUG - child pid = 60950, epoch = 0, loss = 1.69290018
2022-08-01 15:23:32,349 - DEBUG - child pid = 60943, epoch = 0, loss = 1.74909461
2022-08-01 15:23:32,349 - DEBUG - child pid = 60932, epoch = 0, loss = 1.24762404
2022-08-01 15:23:32,349 - DEBUG - child pid = 60949, epoch = 0, loss = 1.66249251
2022-08-01 15:23:32,352 - DEBUG - child pid = 60931, epoch = 0, loss = 1.68300986
2022-08-01 15:23:32,349 - DEBUG - child pid = 60939, epoch = 0, loss = 3.21194196
2022-08-01 15:23:32,349 - DEBUG - child pid = 60930, epoch = 0, loss = 0.34675795
2022-08-01 15:23:32,349 - DEBUG - child pid = 60954, epoch = 0, loss = 0.61003339
2022-08-01 15:23:32,349 - DEBUG - child pid = 60953, epoch = 0, loss = 0.48596239
2022-08-01 15:23:32,349 - DEBUG - child pid = 60935, epoch = 0, loss = 0.05271864
2022-08-01 15:23:32,349 - DEBUG - child pid = 60929, epoch = 0, loss = 0.47680521
2022-08-01 15:23:32,349 - DEBUG - child pid = 60947, epoch = 0, loss = 0.47243151
2022-08-01 15:23:32,349 - DEBUG - child pid = 60946, epoch = 0, loss = 0.29028714
2022-08-01 15:23:32,349 - DEBUG - child pid = 60934, epoch = 0, loss = 1.76581895
2022-08-01 15:23:32,349 - DEBUG - child pid = 60933, epoch = 0, loss = 1.01665318
2022-08-01 15:23:32,349 - DEBUG - child pid = 60951, epoch = 0, loss = 0.55054766
2022-08-01 15:23:32,349 - DEBUG - child pid = 60940, epoch = 0, loss = 0.39582461
2022-08-01 15:23:32,349 - DEBUG - child pid = 60945, epoch = 0, loss = 1.86935365
2022-08-01 15:23:32,350 - DEBUG - child pid = 60928, epoch = 0, loss = 0.14038298
2022-08-01 15:23:32,351 - DEBUG - child pid = 60942, epoch = 0, loss = 0.16749172
2022-08-01 15:23:32,351 - DEBUG - child pid = 60944, epoch = 0, loss = 3.40388775
2022-08-01 15:23:32,351 - DEBUG - child pid = 60941, epoch = 0, loss = 1.74127436
2022-08-01 15:23:32,351 - DEBUG - child pid = 60937, epoch = 0, loss = 0.90827751
2022-08-01 15:23:32,649 - DEBUG - child pid = 60952, epoch = 100, loss = 0.18563414
2022-08-01 15:23:32,650 - DEBUG - child pid = 60938, epoch = 100, loss = 0.15640862
2022-08-01 15:23:32,650 - DEBUG - child pid = 60954, epoch = 100, loss = 0.16063119
2022-08-01 15:23:32,650 - DEBUG - child pid = 60949, epoch = 100, loss = 0.06936144
